lien,name,tagline,price,dates
https://mapara.ma/solaires-invisibles/4312-uriage-bariesun-creme-sans-parfum-spf-50-tres-haute-protection-50ml.html,URIAGE,BARIESUN CRÈME SANS PARFUM SPF 50+ TRÈS HAUTE PROTECTION 50ML,"146,00",2022-08-15 16:10:05.595907
https://mapara.ma/solaires-teintees/4313-uriage-bariesun-creme-teintee-spf-50-50ml-claire.html,URIAGE,BARIESUN CRÈME TEINTEE SPF 50+ 50ML CLAIRE,"146,00",2022-08-15 16:10:05.596578
https://mapara.ma/solaires-teintees/4314-uriage-bariesun-creme-teintee-spf-50-50ml-doree.html,URIAGE,BARIESUN CRÈME TEINTÉE SPF 50+ 50ML DORÉE,"146,00",2022-08-15 16:10:05.597514
https://mapara.ma/soins-anti-taches-et-depigmentants/1363-ducray-melascreen-uv-creme-legere-toucher-sec-spf-50.html,DUCRAY,MELASCREEN UV CRÈME LÉGÈRE TOUCHER SEC SPF 50+,"174,00",2022-08-15 16:10:05.598023
https://mapara.ma/solaires-invisibles/1364-ducray-melascreen-uv-creme-riche-spf-50-40ml.html,DUCRAY,MELASCREEN UV CRÈME RICHE SPF 50+ 40ML,"174,00",2022-08-15 16:10:05.598488
https://mapara.ma/solaires-invisibles/1505-eucerin-sun-spray-transparent-spf-50-200-ml.html,EUCERIN,SUN SPRAY TRANSPARENT SPF 50 200 ML,"188,00",2022-08-15 16:10:05.599029
https://mapara.ma/cremes-solaires-enfant/1504-eucerin-sun-spray-kids.html,EUCERIN,SUN SPRAY KIDS,"191,00",2022-08-15 16:10:05.599658
https://mapara.ma/solaires-invisibles/1503-eucerin-sun-spray.html,EUCERIN,SUN SPRAY,"285,00",2022-08-15 16:10:05.600168
https://mapara.ma/solaires-invisibles/1502-eucerin-sun-spf-50-brume-transparent-toucer-sec-200-ml.html,EUCERIN,SUN SPF 50 BRUME TRANSPARENT TOUCER SEC 200 ML,"163,00",2022-08-15 16:10:05.600764
https://mapara.ma/solaires-teintees/1501-eucerin-sun-protection-cc-creme-medium-spf-50-50-ml.html,EUCERIN,SUN PROTECTION CC CRÈME MÉDIUM SPF 50+ (50 ML),"170,00",2022-08-15 16:10:05.601262
https://mapara.ma/solaires-invisibles/1500-eucerin-sun-oil-control-spf-50-50-ml.html,EUCERIN,SUN OIL CONTROL SPF 50+ 50 ML,"157,00",2022-08-15 16:10:05.601816
https://mapara.ma/solaires-invisibles/1499-eucerin-sun-fluide-anti-age-50-ml.html,EUCERIN,SUN FLUIDE ANTI AGE 50 ML,"196,00",2022-08-15 16:10:05.602318
https://mapara.ma/solaires-teintees/1498-eucerin-sun-creme-visage-teintee-50.html,EUCERIN,SUN CRÈME VISAGE TEINTEE 50+,"258,00",2022-08-15 16:10:05.602801
https://mapara.ma/solaires-invisibles/1639-filorga-uv-bronze-corps-spf50.html,FILORGA,UV-BRONZE CORPS SPF50+,"339,00",2022-08-15 16:10:05.603338
https://mapara.ma/solaires-invisibles/1638-filorga-uv-bronze-fluide-solaire-spf-50-anti-age-hydra-rafraichissante-60-ml.html,FILORGA,UV-BRONZE FLUIDE SOLAIRE SPF 50+ ANTI-ÂGE HYDRA RAFRAICHISSANTE 60 ML,"234,00",2022-08-15 16:10:05.603821
https://mapara.ma/solaires-invisibles/4364-uriage-ecran-total-spf-90-50-ml.html,URIAGE,ECRAN TOTAL SPF 90 50 ML,"146,00",2022-08-15 16:10:05.604266
https://mapara.ma/solaires-invisibles/3190-55-noreva-noresun-gradual-uv-creme-spf50-40ml.html#/30-couleur-invisible,NOREVA,NORESUN GRADUAL UV CRÈME SPF50+ 40ML,"140,00",2022-08-15 16:10:05.604734
https://mapara.ma/cremes-solaires/3199-noreva-trio-white-xp-spf50-invisible-50ml.html,NOREVA,TRIO WHITE  XP SPF50 INVISIBLE 50ML,"185,00",2022-08-15 16:10:05.605270
https://mapara.ma/solaires-teintees/3200-noreva-trio-white-s-spf50-teinte-naturelle-50ml.html,NOREVA,TRIO WHITE S SPF50 TEINTE NATURELLE 50ML,"173,00",2022-08-15 16:10:05.605800
https://mapara.ma/solaires-invisibles/3201-noreva-noresun-uv-protect-creme-minerale-spf50-40-ml.html,NOREVA,NORESUN UV PROTECT CRÈME MINÉRALE SPF50 40 ML,"132,00",2022-08-15 16:10:05.606409
https://mapara.ma/solaires-invisibles/4376-uriage-hyseac-fluide-solaire-spf-50-50ml-haute-protection.html,URIAGE,HYSÉAC FLUIDE SOLAIRE SPF 50+ 50ML HAUTE PROTECTION,"160,00",2022-08-15 16:10:05.607323
https://mapara.ma/cremes-solaires/4082-sesderma-repaskin-dry-touch-spf50-50-ml.html,SESDERMA,REPASKIN DRY TOUCH SPF50 50 ML,"243,00",2022-08-15 16:10:05.608233
https://mapara.ma/cremes-solaires/3921-rilastil-sun-system-spf-50-50-ml.html,RILASTIL,SUN SYSTEM SPF 50 50 ML,"197,00",2022-08-15 16:10:05.609652
https://mapara.ma/solaires-invisibles/4341-uriage-depiderm-spf-50-30ml-soin-de-jour-haute-protection-anti-taches-brunes.html,URIAGE,DEPIDERM SPF 50 30ML SOIN DE JOUR HAUTE PROTECTION ANTI-TÂCHES BRUNES,"272,00",2022-08-15 16:10:05.610451
https://mapara.ma/solaires-invisibles/4316-uriage-bariesun-mat-fluide-spf50.html,URIAGE,BARIESUN MAT FLUIDE SPF50+,"171,00",2022-08-15 16:10:05.611367
https://mapara.ma/cremes-solaires/4315-uriage-bariesun-fluide-anti-taches-spf-50-40-ml.html,URIAGE,BARIESUN FLUIDE ANTI TACHES SPF 50 40 ML,"146,00",2022-08-15 16:10:05.611968
https://mapara.ma/solaires-invisibles/4136-daylong-spirig-extreme-spf-50-100ml.html,DAYLONG,SPIRIG EXTREME SPF 50+ 100ML,"205,00",2022-08-15 16:10:05.612626
https://mapara.ma/solaires-invisibles/1230-dermaskin-creme-solaire-spf-50-anti-tache-50ml.html,DERMASKIN,CRÈME SOLAIRE SPF 50+ ANTI-TÂCHE 50ML,"200,00",2022-08-15 16:10:05.613168
https://mapara.ma/solaires-invisibles/1589-fiderma-ecran-invisible-spf-50.html,FIDERMA,ECRAN INVISIBLE SPF 50,"155,00",2022-08-15 16:10:05.613696
https://mapara.ma/solaires-teintees/1590-fiderma-ecran-mineral-spf-50-teinte.html,FIDERMA,ECRAN MINERAL SPF 50 TEINTÉ,"148,00",2022-08-15 16:10:05.614263
https://mapara.ma/solaires-teintees/1590-fiderma-ecran-mineral-spf-50-teinte.html,FIDERMA,ECRAN MINERAL SPF 50 TEINTÉ,"148,00",2022-08-15 16:10:06.749282
https://mapara.ma/visage/5097-hs-line-pack-reparateur.html,H&S LINE,PACK REPARATEUR,"146,00",2022-08-15 16:10:06.749905
https://mapara.ma/soins-anti-rougeurs-peau-sensible-squames-/2078-isis-pharma-ruboril-expert-50-40-ml.html,ISIS PHARMA,RUBORIL EXPERT 50+ 40 ML,"192,00",2022-08-15 16:10:06.750827
https://mapara.ma/solaires-invisibles/2086-isis-pharma-neotone-radiance-spf-50-30-ml.html,ISIS PHARMA,NEOTONE RADIANCE SPF 50 30 ML,"305,00",2022-08-15 16:10:06.751377
https://mapara.ma/cremes-solaires-enfant/2102-isis-pharma-uveblock-kids-spf-50-150ml.html,ISIS PHARMA,UVEBLOCK KIDS SPF 50 150ML,"175,00",2022-08-15 16:10:06.751868
https://mapara.ma/solaires-invisibles/2103-isis-pharma-uveblock-50-invisible-fluide-solaire.html,ISIS PHARMA,UVEBLOCK 50+ INVISIBLE FLUIDE SOLAIRE,"180,00",2022-08-15 16:10:06.752347
https://mapara.ma/solaires-teintees/2104-isis-pharma-uveblock-50-light-tinted-fluide-solaire.html,ISIS PHARMA,UVEBLOCK 50+ LIGHT TINTED FLUIDE SOLAIRE,"150,00",2022-08-15 16:10:06.752825
https://mapara.ma/solaires-invisibles/1225-dermalife-ecran-spf-50.html,DERMALIFE,ECRAN SPF 50,"150,00",2022-08-15 16:10:06.753369
https://mapara.ma/soins-anti-taches-et-depigmentants/1232-dermeden-creme-de-jour-anti-age-peaux-normales-et-grasses-spf-50.html,DERMEDEN,CRÈME DE JOUR ANTI-ÂGE PEAUX NORMALES ET GRASSES SPF 50+,"459,00",2022-08-15 16:10:06.753784
https://mapara.ma/rides-installees/1234-dermeden-day-protocole-creme-de-jour-anti-age-teintee-medium-50ml.html,DERMEDEN,DAY PROTOCOLE - CRÈME DE JOUR ANTI-ÂGE TEINTÉE MÉDIUM 50ML,"505,00",2022-08-15 16:10:06.754202
https://mapara.ma/soins-apres-soleil/1944-hei-poa-lait-apres-soleil-parfum-tiare-150ml.html,HEI POA,LAIT APRÈS SOLEIL PARFUM TIARÉ 150ML,"144,00",2022-08-15 16:10:06.754678
https://mapara.ma/solaires-invisibles/1943-hei-poa-huile-seche-spf30-au-monoi-150ml.html,HEI POA,HUILE SÈCHE SPF30 AU MONOÏ 150ML,"182,00",2022-08-15 16:10:06.755159
https://mapara.ma/solaires-invisibles/1942-hei-poa-huile-seche-spf15-au-monoi-150ml.html,HEI POA,HUILE SÈCHE SPF15 AU MONOÏ 150ML,"144,00",2022-08-15 16:10:06.755636
