lien,name,tagline,price,dates
https://mapara.ma/sommeil-detente-nervosite/1832-gph-diffusion-passiflore-bio-100-gelules-230-mg.html,GPH DIFFUSION,PASSIFLORE BIO - 100 GÉLULES - 230 MG,"120,00",2022-09-01 11:39:50.575273
https://mapara.ma/troubles-urinaires-masculins/1831-gph-diffusion-ortie-feuille-bio-210mg-100-gelules.html,GPH DIFFUSION,ORTIE FEUILLE BIO - 210MG - 100 GÉLULES,"120,00",2022-09-01 11:39:50.575830
https://mapara.ma/complements-alimentaires-naturels/1830-gph-diffusion-nopal-250mg-100-gelules.html,GPH DIFFUSION,NOPAL - 250MG - 100 GÉLULES,"173,00",2022-09-01 11:39:50.576317
https://mapara.ma/menopause/1829-gph-diffusion-menozinc-60-gelules.html,GPH DIFFUSION,MENOZINC 60 GÉLULES,"265,00",2022-09-01 11:39:50.576750
https://mapara.ma/sommeil-detente-nervosite/1828-gph-diffusion-melisse-bio-200-gelules.html,GPH DIFFUSION,MÉLISSE BIO 200 GÉLULES,"383,00",2022-09-01 11:39:50.577248
https://mapara.ma/sommeil-detente-nervosite/1827-gph-diffusion-melisse-bio-120-gelules.html,GPH DIFFUSION,MÉLISSE BIO 120 GÉLULES,"119,00",2022-09-01 11:39:50.577851
https://mapara.ma/complements-alimentaires-naturels/1826-gph-diffusion-marrube-blanc-100-gelules.html,GPH DIFFUSION,MARRUBE BLANC 100 GÉLULES,"120,00",2022-09-01 11:39:50.581524
https://mapara.ma/circulation-coeur/1825-gph-diffusion-marron-dinde-250-mg-100-gelules.html,GPH DIFFUSION,MARRON D'INDE - 250 MG - 100 GÉLULES,"120,00",2022-09-01 11:39:50.582121
https://mapara.ma/vitamines-et-forme/1724-gph-diffusion-acerola-1000-mg-bio-30-comprimes.html,GPH DIFFUSION,ACÉROLA 1000 MG BIO 30 COMPRIMÉS,"190,00",2022-09-01 11:39:50.582698
https://mapara.ma/sommeil-detente-nervosite/1824-gph-diffusion-magnesium-marin-550mg-60-comprimes.html,GPH DIFFUSION,MAGNÉSIUM MARIN 550MG 60 COMPRIMÉS,"138,00",2022-09-01 11:39:50.583251
https://mapara.ma/complements-cheveux-et-ongles/1823-gph-diffusion-levure-de-biere-revivifiable-320mg-100-gelules.html,GPH DIFFUSION,LEVURE DE BIERE - REVIVIFIABLE - 320MG - 100 GÉLULES,"120,00",2022-09-01 11:39:50.583755
https://mapara.ma/transit-digestion-elimination/1822-gph-diffusion-konjac-450mg-100-gelules.html,GPH DIFFUSION,KONJAC 450MG - 100 GÉLULES,"180,00",2022-09-01 11:39:50.584260
https://mapara.ma/defenses-immunitaires/1821-gph-diffusion-jus-aloe-vera-05l.html,GPH DIFFUSION,"JUS ALOE VERA 0,5L","356,00",2022-09-01 11:39:50.584756
