lien,name,tagline,price,dates
https://mapara.ma/accueil/700-bio-conseils-infusion-drainage-20-sachets-beaute-et-minceur.html,BIO CONSEILS,INFUSION DRAINAGE 20 SACHETS BEAUTÉ ET MINCEUR,"75,00",2022-09-01 11:39:53.925232
https://mapara.ma/702-bio-conseils-infusion-ventre-plat-20-sachets-beaute-et-minceur.html,BIO CONSEILS,INFUSION VENTRE PLAT 20 SACHETS BEAUTÉ ET MINCEUR,"114,00",2022-09-01 11:39:53.925872
https://mapara.ma/701-bio-conseils-infusion-minceur-20-sachets-beaute-et-minceur.html,BIO CONSEILS,INFUSION MINCEUR 20 SACHETS BEAUTÉ ET MINCEUR,"114,00",2022-09-01 11:39:53.926418
https://mapara.ma/cremes-minceur/3798-puressentiel-minceur-huile-seche-18-huiles-essentielles-100ml.html,PURESSENTIEL,MINCEUR HUILE SÈCHE 18 HUILES ESSENTIELLES 100ML,"355,00",2022-09-01 11:39:53.926940
https://mapara.ma/complements-minceur/3797-puressentiel-minceur-huile-de-soin-bio-pamplemousse-jojoba-100ml.html,PURESSENTIEL,MINCEUR HUILE DE SOIN BIO PAMPLEMOUSSE / JOJOBA 100ML,"282,00",2022-09-01 11:39:53.927417
https://mapara.ma/cremes-minceur/3796-puressentiel-minceur-creme-minceur-express-18-huiles-essentielles-cafeine-150ml.html,PURESSENTIEL,MINCEUR CRÈME MINCEUR EXPRESS 18 HUILES ESSENTIELLES + CAFÉINE 150ML,"465,00",2022-09-01 11:39:53.927897
https://mapara.ma/accessoires-et-vetements-minceur/2491-lanaform-anti-cellulite-stop-cell.html,LANAFORM,ANTI-CELLULITE STOP CELL,"656,00",2022-09-01 11:39:53.929755
https://mapara.ma/accessoires-et-vetements-minceur/2495-lanaform-beauty-aspect.html,LANAFORM,BEAUTY ASPECT,6,2022-09-01 11:39:53.931949
https://mapara.ma/accessoires-et-vetements-minceur/2499-82-lanaform-ceinture-mass-slim-s-m-l-xl.html#/1-age-s,LANAFORM,CEINTURE MASS & SLIM (S-M-L-XL),"686,00",2022-09-01 11:39:53.933146
https://mapara.ma/accessoires-et-vetements-minceur/2501-lanaform-ceinture-ventre-plat.html,LANAFORM,CEINTURE VENTRE PLAT,"773,00",2022-09-01 11:39:55.031629
