lien,name,tagline,price,dates
https://mapara.ma/cremes-sports-musculaire/3761-puressentiel-articulations-patchs-chauffants-aux-14-huiles-essentielles-3-patchs.html,PURESSENTIEL,ARTICULATIONS PATCHS CHAUFFANTS AUX 14 HUILES ESSENTIELLES 3 PATCHS,"165,00",2022-09-01 11:39:07.020856
https://mapara.ma/desinfectants-antiseptiques-assechants/3763-puressentiel-assainissant-lotion-spray-antibacterien-80ml.html,PURESSENTIEL,ASSAINISSANT LOTION SPRAY ANTIBACTERIEN 80ML,"63,00",2022-09-01 11:39:07.021461
https://mapara.ma/diffuseurs-parfums-d-ambiance/3764-puressentiel-assainissant-spray-aerien-aux-41-huiles-essentielles-200-ml.html,PURESSENTIEL,ASSAINISSANT SPRAY AÉRIEN AUX 41 HUILES ESSENTIELLES 200 ML,"196,00",2022-09-01 11:39:07.021999
https://mapara.ma/sprays-d-ambiance/3765-puressentiel-assainissant-spray-aerien-aux-41-huiles-essentielles-500-ml.html,PURESSENTIEL,ASSAINISSANT SPRAY AÉRIEN AUX 41 HUILES ESSENTIELLES 500 ML,"398,00",2022-09-01 11:39:07.022511
https://mapara.ma/sprays-d-ambiance/3766-puressentiel-assainissant-spray-aerien-aux-41-huiles-essentielles-75-ml.html,PURESSENTIEL,ASSAINISSANT SPRAY AÉRIEN AUX 41 HUILES ESSENTIELLES 75 ML,"159,00",2022-09-01 11:39:07.022949
https://mapara.ma/desinfectants-antiseptiques-assechants/3768-puressentiel-bobos-bosses-gel-33-huiles-essentielles-30ml.html,PURESSENTIEL,BOBOS BOSSES GEL 33 HUILES ESSENTIELLES 30ML,"209,00",2022-09-01 11:39:07.023346
https://mapara.ma/desinfectants-antiseptiques-assechants/3785-puressentiel-gel-antibacterien-assainissant-3-huiles-essentielles-80-ml.html,PURESSENTIEL,GEL ANTIBACTÉRIEN ASSAINISSANT 3 HUILES ESSENTIELLES 80 ML,"48,00",2022-09-01 11:39:07.023907
https://mapara.ma/desinfectants-antiseptiques-assechants/3784-puressentiel-gel-antibacterien-assainissant-3-huiles-essentielles-25-ml.html,PURESSENTIEL,GEL ANTIBACTÉRIEN ASSAINISSANT 3 HUILES ESSENTIELLES 25 ML,"31,00",2022-09-01 11:39:07.024552
https://mapara.ma/rhume-soins-respiratoires-gorge/2490-lanaform-allergolux.html,LANAFORM,ALLERGOLUX,1,2022-09-01 11:39:07.025132
https://mapara.ma/sante/2513-lanaform-hand-warmer.html,LANAFORM,HAND WARMER,"530,00",2022-09-01 11:39:07.025998
https://mapara.ma/tensiometre-oxymetre/2538-lanaform-tensiometre-abpm-100.html,LANAFORM,TENSIOMETRE ABPM 100,"868,00",2022-09-01 11:39:07.026687
https://mapara.ma/sante/2519-lanaform-oreiller-new-confort-47x-30-cm.html,LANAFORM,OREILLER NEW CONFORT 47X 30 CM,"641,00",2022-09-01 11:39:07.028018
https://mapara.ma/sante/646-beurer-chauffe-matelas-15080-cm-ub-33.html,BEURER,CHAUFFE MATELAS 150*80 CM UB 33,1,2022-09-01 11:39:07.028889
https://mapara.ma/sante/647-beurer-chauffe-matelas-thermique-150160cm-ts-26-xxl.html,BEURER,CHAUFFE MATELAS THERMIQUE 150*160CM TS-26 XXL,1,2022-09-01 11:39:07.029579
